# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	0.9.7
#@/tick	6507
#@/user_id	39450050-b813-48cb-bd0a-6ded5e51c872
zai na 	在哪	c=2 d=1.67032 t=1816
zai wai 	在外	c=0 d=0.1 t=3096
zai xian 	在線	c=1 d=1.00131 t=3432
zai xian ban 	在線版	c=1 d=1 t=2566
zai xiang 	在想	c=0 d=0.1 t=6503
zai xie 	在寫	c=1 d=1 t=6497
zai yi qi 	在一起	c=0 d=0.1 t=4474
zai you 	再有	c=1 d=1 t=17
zai zhe li 	在這裏	c=1 d=1 t=1153
zan men 	咱們	c=0 d=0.1 t=1252
zan men lia 	咱們倆	c=1 d=1 t=1253
zan ting 	暫停	c=1 d=1 t=3996
zan zhu 	贊助	c=0 d=0.1 t=416
zan zhu de 	贊助的	c=1 d=1 t=417
zao ren 	造人	c=1 d=1 t=1860
zao you 	早有	c=1 d=1 t=2237
ze 	則	c=1 d=1 t=824
ze 	擇	c=0 d=0.1 t=3818
ze 	澤	c=0 d=0.1 t=4725
ze cheng mei xue 	澤城美雪	c=1 d=1 t=4727
ze zai 	則在	c=0 d=0.1 t=407
zen me 	怎麼	c=6 d=0.107373 t=4969
zen me ban 	怎麼辦	c=2 d=0.361846 t=4040
zen me dui de qi 	怎麼對得起	c=1 d=1 t=4278
zen me huo 	怎麼活	c=1 d=1 t=2122
zen me ke neng 	怎麼可能	c=1 d=1 t=4184
zen me xiang de ne 	怎麼想得呢	c=1 d=1 t=1250
zen me xie 	怎麼寫	c=1 d=1 t=624
zen me zhao 	怎麼着	c=1 d=1 t=5638
zen me zhe teng 	怎麼折騰	c=1 d=1 t=329
zen yang 	怎樣	c=1 d=1 t=5830
zeng jia 	增加	c=0 d=0.1 t=5318
zha 	炸	c=4 d=1.49909 t=4104
zha dan 	炸彈	c=0 d=0.1 t=1651
zha pian 	詐騙	c=2 d=1.78663 t=5601
zha shu tiao 	炸薯條	c=1 d=1 t=3994
zha zha 	渣渣	c=2 d=1.00001 t=4711
zhan 	戰	c=1 d=1 t=2919
zhan 	站	c=4 d=1.00258 t=5500
zhan 	粘	c=0 d=0.1 t=2856
zhan che 	戰車	c=1 d=1 t=6221
zhan dou 	戰鬥	c=1 d=1 t=2927
zhan dou li 	戰鬥力	c=1 d=1 t=2908
zhan guo le 	粘過了	c=1 d=1 t=2857
zhan huo 	斬獲	c=0 d=0.1 t=2946
zhan huo wei lai 	斬獲未來	c=1 d=1 t=2947
zhan jian 	戰艦	c=0 d=0.1 t=1057
zhan jun zi 	站軍姿	c=1 d=1 t=1023
zhan liu zha 	戰六渣	c=1 d=1 t=6175
zhan qian 	戰前	c=1 d=1 t=6312
zhan shi 	展示	c=0 d=0.1 t=4808
zhan shi 	戰士	c=1 d=1 t=3055
zhan shi yong ji 	展示用機	c=1 d=1 t=4809
zhan shu 	戰術	c=0 d=0.1 t=1501
zhan shu zhang 	戰術長	c=1 d=1 t=1502
zhan tie 	粘貼	c=1 d=1 t=2856
zhan wai 	站歪	c=1 d=1 t=5382
zhan wu zha 	戰五渣	c=1 d=1 t=6173
zhan zheng 	戰爭	c=0 d=0.1 t=577
zhang 	章	c=3 d=2.90284 t=3367
zhang 	長	c=0 d=0.1 t=1501
zhang da 	長大	c=1 d=1 t=5487
zhang de 	長得	c=1 d=1 t=4150
zhang hao 	帳號	c=0 d=0.1 t=4327
zhang hu 	賬戶	c=1 d=1 t=2161
zhang ji 	掌機	c=0 d=0.1 t=2034
zhang ji shang 	掌機上	c=1 d=1 t=2035
zhang li 	張力	c=1 d=1 t=1920
zhang xiang 	長相	c=1 d=1 t=1603
zhang zui 	張嘴	c=0 d=0.1 t=6135
zhao 	找	c=2 d=1.00171 t=4943
zhao 	照	c=2 d=1.00004 t=4006
zhao 	着	c=0 d=0.1 t=761
zhao bu dao 	找不到	c=0 d=0.1 t=569
zhao bu dao le 	找不到了	c=1 d=1 t=3738
zhao dao 	找到	c=1 d=0.100002 t=4204
zhao dao wo 	找到我	c=1 d=1 t=4205
zhao dong xi 	找東西	c=1 d=1 t=237
zhao huan 	召喚	c=0 d=0.1 t=1708
zhao ta 	找他	c=1 d=1 t=1182
zhao zhe 	找着	c=1 d=1 t=238
zhe 	着	c=1 d=1 t=6373
zhe 	者	c=4 d=1.00128 t=6462
zhe 	這	c=23 d=2.18365 t=6483
zhe bang 	這幫	c=1 d=1 t=4922
zhe bian 	這邊	c=1 d=0.80822 t=3736
zhe bu shi 	這不是	c=2 d=1.00003 t=3494
zhe chuan 	着穿	c=1 d=1 t=698
zhe ci 	這次	c=2 d=1.19593 t=4191
zhe dan ci 	這單詞	c=1 d=1 t=3871
zhe duan 	這段	c=1 d=1 t=443
zhe ge 	這個	c=18 d=1.00456 t=5337
zhe ge ji guan 	這個機關	c=1 d=1 t=2170
zhe ge ming zi 	這個名字	c=0 d=0.1 t=4778
zhe ge shi hou 	這個時候	c=2 d=1.00878 t=4468
zhe hui 	這回	c=1 d=1 t=412
zhe hui he 	這回合	c=1 d=1 t=2980
zhe huo 	這貨	c=1 d=1 t=2174
zhe ji 	這集	c=2 d=1.0034 t=2179
zhe ji ge 	這幾個	c=0 d=0.1 t=687
zhe ji ge wen ti 	這幾個問題	c=1 d=1 t=688
zhe ji ju hua 	這幾句話	c=1 d=1 t=2098
zhe jia huo 	這傢伙	c=1 d=1 t=1577
zhe jian shi 	這件事	c=1 d=1 t=4473
zhe jiu shi 	這就是	c=2 d=1 t=4176
zhe jiu xiang 	這就像	c=1 d=1 t=21
zhe liang 	這輛	c=1 d=1 t=6218
zhe liang ge 	這兩個	c=1 d=1 t=10
zhe me 	這麼	c=2 d=0.6789 t=5526
zhe me duo 	這麼多	c=1 d=1 t=2541
zhe me fan yi 	這麼翻譯	c=1 d=1 t=1129
zhe me ge 	這麼個	c=1 d=1 t=5210
zhe me ke pa 	這麼可怕	c=1 d=1 t=2340
zhe me yi xie 	這麼一些	c=1 d=1 t=672
zhe shi 	這是	c=11 d=1.00017 t=5683
zhe shi 	這時	c=1 d=1 t=5826
zhe ta ma 	這他媽	c=1 d=1 t=1580
zhe teng 	折騰	c=0 d=0.1 t=328
zhe ti wei 	這體位	c=1 d=1 t=896
zhe tiao lu 	這條路	c=1 d=1 t=4456
zhe xie 	這些	c=1 d=1 t=3917
zhe yang 	這樣	c=6 d=0.232754 t=6420
zhe yang de 	這樣的	c=4 d=1.00004 t=6451
zhe yang de you xi 	這樣的遊戲	c=1 d=1 t=2036
zhe yang ni jiu ke yi 	這樣你就可以	c=1 d=1 t=6421
zhe yao 	這要	c=1 d=1 t=2987
zhe ye neng 	這也能	c=1 d=1 t=1584
zhe yi 	這一	c=1 d=1 t=1651
zhe yi dian 	這一點	c=2 d=1 t=5954
zhe yi jing 	這已經	c=1 d=1 t=5417
zhe zhong 	這種	c=5 d=1.002 t=5619
zhe zhong cheng du le me 	這種程度了麼	c=1 d=1 t=247
zhe zhong dong xi 	這種東西	c=1 d=1 t=3807
zhe zhong qing kuang 	這種情況	c=1 d=1 t=637
zhe zhong zhuang tai 	這種狀態	c=1 d=1 t=2840
zhen 	幀	c=5 d=3.21792 t=3335
zhen 	真	c=5 d=1.00051 t=5499
zhen bao qian 	真抱歉	c=1 d=1 t=256
zhen dang 	真當	c=1 d=1 t=3717
zhen de 	真的	c=2 d=0.148844 t=4364
zhen de bu cuo 	真的不錯	c=1 d=1 t=3708
zhen de zai 	真的在	c=1 d=1 t=4365
zhen dong 	振動	c=1 d=1 t=6379
zhen dong 	震動	c=0 d=0.1 t=6377
zhen gao 	真高	c=2 d=1.0007 t=6144
zhen hao 	真好	c=2 d=1.32628 t=4986
zhen hao yong 	真好用	c=1 d=1 t=2178
zhen mei 	真沒	c=0 d=0.1 t=4544
zhen neng 	真能	c=1 d=1 t=5616
zhen shi 	真是	c=4 d=1.00002 t=4584
zhen shi tiao 	真是條	c=1 d=1 t=2900
zhen shou bu liao 	真受不了	c=1 d=1 t=832
zhen tan 	偵探	c=0 d=0.1 t=721
zhen zi 	振子	c=1 d=1 t=6415
zhen zi 	陣子	c=0 d=0.1 t=6402
zheng 	正	c=0 d=0.1 t=2561
zheng 	症	c=0 d=0.1 t=139
zheng chang 	正常	c=1 d=0.100042 t=2355
zheng da guang ming 	正大光明	c=1 d=1 t=1429
zheng fa 	蒸發	c=1 d=0.100005 t=6164
zheng fan mian 	正反面	c=1 d=1 t=3415
zheng fu 	征服	c=1 d=1 t=1663
zheng ge 	整個	c=1 d=1 t=1046
zheng hao 	正好	c=1 d=1 t=4440
zheng ji 	政績	c=1 d=1 t=3731
zheng ji 	整季	c=1 d=1 t=3732
zheng jiu 	拯救	c=1 d=0.1 t=4733
zheng jiu shi jie 	拯救世界	c=1 d=1 t=4734
zheng kai yan jing 	睜開眼睛	c=1 d=1 t=4905
zheng ming 	證明	c=3 d=1 t=6399
zheng pai 	正派	c=1 d=1 t=5528
zheng pian 	正片	c=1 d=1 t=2819
zheng que 	正確	c=1 d=1 t=1617
zheng que dui dai 	正確對待	c=1 d=1 t=752
zheng shi 	正式	c=0 d=0.1 t=1238
zheng shi 	證實	c=1 d=1 t=5463
zheng shi de 	正式的	c=2 d=2.07521 t=1243
zheng shi lang 	徵十郎	c=1 d=1 t=465
zheng shu 	證書	c=2 d=1.00001 t=4829
zheng wu qiong 	正無窮	c=1 d=1 t=2562
zheng ze 	正則	c=2 d=1.97531 t=4340
zhi 	之	c=5 d=2.03721 t=6292
zhi 	直	c=0 d=0.1 t=3446
zhi 	至	c=1 d=1 t=2212
zhi ba 	只把	c=1 d=1 t=4472
zhi bo 	直播	c=1 d=1 t=2536
zhi bu 	支部	c=1 d=1 t=2612
zhi chi 	支持	c=1 d=0.1 t=4748
zhi chi yi xia 	支持以下	c=1 d=1 t=4749
zhi dao 	直到	c=1 d=1 t=639
zhi dao 	知道	c=5 d=2.50349 t=5478
zhi dao le 	知道了	c=2 d=1.00023 t=1823
zhi de 	值得	c=0 d=0.1 t=1624
zhi de yi ti 	值得一提	c=1 d=1 t=6204
zhi deng 	只等	c=1 d=1 t=162
zhi dian 	支點	c=1 d=1 t=6064
zhi dian 	質點	c=1 d=1 t=3556
zhi fu bao 	支付寶	c=1 d=1 t=1422
zhi guang 	之光	c=0 d=0.1 t=2024
zhi hou 	之後	c=2 d=1 t=5711
zhi jia 	指甲	c=1 d=1 t=3743
zhi jian 	之間	c=1 d=1 t=5396
zhi jie 	直接	c=3 d=0.100011 t=6164
zhi jie chong guo qu 	直接衝過去	c=1 d=1 t=1974
zhi jie shang 	直接上	c=1 d=1 t=4343
zhi jie zheng fa 	直接蒸發	c=1 d=1 t=6165
zhi jin 	至今	c=1 d=1 t=602
zhi jue 	直覺	c=0 d=0.1 t=4531
zhi jue shang 	直覺上	c=1 d=1 t=4532
zhi liang 	質量	c=19 d=1.19257 t=6392
zhi liang wei 	質量爲	c=2 d=1.00033 t=6021
zhi liang zeng jia 	質量增加	c=1 d=1 t=5319
zhi lu 	之路	c=1 d=1 t=4459
zhi lv 	之旅	c=1 d=1 t=2354
zhi mian 	紙面	c=1 d=1 t=6115
zhi ming 	致命	c=0 d=0.1 t=1752
zhi ming xiao chu 	致命消除	c=1 d=1 t=1753
zhi neng 	只能	c=2 d=1.01391 t=4980
zhi qian 	之前	c=1 d=1 t=3668
zhi shi 	只是	c=9 d=1.75585 t=5662
zhi shi ge 	只是個	c=1 d=1 t=5348
zhi shi yi kuai 	只是一塊	c=1 d=1 t=4946
zhi shi you xie 	只是有些	c=1 d=1 t=524
zhi shu 	質數	c=1 d=1 t=4975
zhi suan 	只算	c=1 d=1 t=5971
zhi wen 	質問	c=1 d=1 t=1680
zhi wu 	之舞	c=1 d=1 t=6289
zhi xian 	直線	c=2 d=1 t=5244
zhi xin 	質心	c=1 d=1 t=6105
zhi xing 	之星	c=0 d=0.1 t=4505
zhi xing 	執行	c=0 d=0.1 t=1749
zhi xing mo shi 	執行模式	c=1 d=1 t=1750
zhi xu 	只需	c=1 d=1 t=1838
zhi xu ni 	只許你	c=1 d=1 t=6467
zhi xu yao 	只需要	c=0 d=0.1 t=4611
zhi xue 	止血	c=1 d=1 t=2805
zhi yin shu 	質因數	c=0 d=0.1 t=6492
zhi you 	只有	c=5 d=1.00077 t=6237
zhi you wo 	只有我	c=2 d=1.0034 t=4813
zhi yu 	治癒	c=1 d=1 t=3730
zhi zhen 	指針	c=0 d=0.1 t=55
zhi zhen cha xun 	指針查詢	c=1 d=1 t=56
zhi zheng zhao xi 	只爭朝夕	c=1 d=1 t=5404
zhi zhi dao 	只知道	c=0 d=0.1 t=5247
zhong 	中	c=6 d=0.188319 t=6211
zhong 	種	c=5 d=4.33468 t=3991
zhong bai 	鐘擺	c=2 d=1.9802 t=5150
zhong duan 	終端	c=2 d=0.285138 t=549
zhong duan mo shi 	終端模式	c=1 d=1 t=550
zhong er 	中二	c=1 d=1 t=6138
zhong er bing 	中二病	c=1 d=1 t=5681
zhong fang 	中方	c=1 d=1 t=2524
zhong guo 	中國	c=2 d=1.00039 t=6452
zhong jian ren 	中間人	c=1 d=1.09851 t=3388
zhong jian ren gong ji 	中間人攻擊	c=1 d=1 t=3386
zhong suo zhou zhi 	衆所周知	c=0 d=0.1 t=407
zhong wei zi 	中微子	c=1 d=1 t=1923
zhong wen 	中文	c=4 d=1.00546 t=2844
zhong wen guan jian zi 	中文關鍵字	c=1 d=1 t=1841
zhong wu 	中午	c=1 d=1 t=5459
zhong wu 	重物	c=6 d=5.47724 t=3609
zhong xing 	中性	c=1 d=1 t=5030
zhong yang 	中央	c=1 d=1 t=2380
zhong yao xing 	重要性	c=1 d=1 t=1136
zhong yu 	終於	c=3 d=0.100005 t=4647
zhong yu dao le 	終於到了	c=1 d=1 t=4648
zhong zhong zhang ai 	重重障礙	c=0 d=0.1 t=407
zhou 	軸	c=5 d=1.16644 t=6128
zhou cheng 	軸承	c=1 d=1 t=3573
zhou de 	咒的	c=1 d=1 t=4226
zhou ji 	周幾	c=1 d=1 t=2316
zhou li 	咒力	c=2 d=1.97531 t=1645
zhou liu 	週六	c=1 d=1 t=2836
zhou mu 	周目	c=1 d=1 t=5942
zhou qi 	週期	c=3 d=1.98518 t=5151
zhou ri 	週日	c=1 d=1 t=2837
zhou wei 	周圍	c=1 d=1 t=6346
zhou wu 	週五	c=1 d=1 t=5226
zhou yi 	週一	c=1 d=1 t=1803
zhu 	朱	c=2 d=1.35345 t=2213
zhu ban 	主板	c=1 d=1 t=5559
zhu ce 	註冊	c=1 d=1 t=4953
zhu chao 	築巢	c=3 d=2.88391 t=855
zhu chi 	主持	c=1 d=1 t=2651
zhu fu 	祝福	c=1 d=1 t=6283
zhu jue 	主角	c=1 d=0.100002 t=3458
zhu jue guang huan 	主角光環	c=1 d=1 t=3459
zhu jun 	諸君	c=2 d=1 t=4114
zhu pai 	豬排	c=0 d=0.1 t=534
zhu pai fan 	豬排飯	c=2 d=1 t=3956
zhu pao 	主炮	c=1 d=1 t=4070
zhu quan 	主權	c=0 d=0.1 t=1858
zhu sheng dong 	朱勝棟	c=4 d=1.16075 t=784
zhu xian 	主線	c=0 d=0.1 t=3428
zhu xian tai shao 	主線太少	c=1 d=1 t=3429
zhu xiao 	註銷	c=1 d=1 t=1599
zhu yao 	主要	c=1 d=1.0021 t=5933
zhu yao bu shi 	主要不是	c=1 d=1 t=1252
zhu yao shi 	主要是	c=3 d=2.05528 t=853
zhu yao yong lai 	主要用來	c=1 d=1 t=5161
zhu yao you 	主要有	c=0 d=0.1 t=3932
zhu yao you liang bu fen 	主要有兩部分	c=1 d=1 t=3933
zhu yi 	主義	c=1 d=1 t=2071
zhu yi 	注意	c=1 d=1 t=4919
zhuan dong 	轉動	c=2 d=1 t=6008
zhuan dong guan liang 	轉動慣量	c=2 d=1.01259 t=6013
zhuan fa 	轉發	c=3 d=1.00007 t=3343
zhuan huan 	轉換	c=1 d=1 t=3431
zhuan ji 	專輯	c=0 d=0.1 t=5666
zhuan jia 	專家	c=1 d=1 t=2523
zhuan li 	專利	c=2 d=1.00001 t=3932
zhuan ma 	轉碼	c=1 d=1 t=4556
zhuan qian 	賺錢	c=0 d=0.152466 t=6454
zhuan qian ce lve 	賺錢策略	c=1 d=1 t=6326
zhuan ye 	專業	c=1 d=0.100307 t=1835
zhuan ye hu 	專業戶	c=1 d=1 t=4034
zhuan ye ling yu 	專業領域	c=1 d=1 t=1836
zhuan yi 	轉移	c=1 d=1 t=4010
zhuan zhu 	專注	c=1 d=1 t=2895
zhuang 	撞	c=1 d=1 t=2950
zhuang 	狀	c=2 d=1.71177 t=5176
zhuang 	裝	c=1 d=1 t=3232
zhuang bi 	裝逼	c=1 d=1 t=1831
zhuang de 	撞的	c=1 d=1 t=1030
zhuang kuang 	狀況	c=1 d=1 t=1476
zhuang shang 	裝上	c=1 d=1 t=1351
zhuang shi pin 	裝飾品	c=1 d=1 t=2550
zhuang tai 	狀態	c=2 d=0.10044 t=5689
zhuang you 	裝有	c=2 d=1 t=6389
zhuang zhi 	裝置	c=1 d=1 t=3561
zhui 	追	c=1 d=1.00305 t=2146
zhui shang qu 	追上去	c=1 d=1 t=3037
zhun que 	準確	c=1 d=1 t=158
zhuo jiao 	桌腳	c=1 d=1 t=2951
zhuo lu 	着陸	c=1 d=1 t=1403
zhuo mian 	桌面	c=3 d=1.00103 t=5063
zhuo mian shang 	桌面上	c=0 d=0.1 t=6000
zhuo mo 	琢磨	c=4 d=1.02561 t=5308
zhuo re 	灼熱	c=0 d=0.1 t=6292
zhuo re zhi bo 	灼熱之波	c=1 d=1 t=6293
zhuo yan 	着眼	c=1 d=1 t=2664
zi 	字	c=4 d=2.79359 t=2413
zi 	自	c=3 d=1 t=6075
zi bao zi qi 	自暴自棄	c=1 d=1 t=3736
zi cong 	自從	c=1 d=1 t=147
zi dai 	自帶	c=5 d=1.00361 t=5952
zi dan 	子彈	c=2 d=1 t=6047
zi dan yi yang 	子彈一樣	c=1 d=1 t=2697
zi dong 	自動	c=2 d=1.00029 t=6266
zi fu chuan 	字符串	c=1 d=1 t=751
zi ge 	資格	c=1 d=1 t=4708
zi gu 	自古	c=2 d=1.99005 t=1523
zi ji 	自己	c=4 d=0.101291 t=5324
zi ji kai fa 	自己開發	c=1 d=1 t=615
zi jin 	資金	c=0 d=0.1 t=2666
zi liao 	資料	c=1 d=1 t=4896
zi liao ku 	資料庫	c=3 d=2.98506 t=1500
zi mu 	字幕	c=3 d=1 t=5564
zi nve 	自虐	c=0 d=0.1 t=1386
zi nve jie ju 	自虐結局	c=1 d=1 t=1387
zi ran 	自然	c=1 d=1 t=5283
zi ti 	字體	c=3 d=1.04422 t=3620
zi xi 	仔細	c=0 d=0.1 t=2425
zi xi yi kan 	仔細一看	c=1 d=1 t=2426
zi xin shi jie 	自新世界	c=2 d=1 t=4725
zi xing che 	自行車	c=2 d=1.91851 t=6359
zi you 	自由	c=0 d=0.1 t=3954
zi you fa hui 	自由發揮	c=1 d=1 t=3955
zi zhu 	紫竹	c=1 d=1.02774 t=4514
zi zhu bin guan 	紫竹賓館	c=1 d=1 t=4515
zi zhuan 	自轉	c=1 d=1 t=6127
zong 	總	c=2 d=1.60727 t=3291
zong chang 	總長	c=1 d=1 t=6394
zong jie 	總結	c=1 d=1 t=434
zong shang 	綜上	c=1 d=1 t=3897
zong shi 	總是	c=0 d=0.1 t=4477
zong shi chong fu 	總是重複	c=1 d=1 t=4478
zong yan shi 	總延時	c=1 d=1 t=3175
zou 	鄒	c=1 d=1.00037 t=1722
zou fu tai 	鄒富泰	c=1 d=1 t=601
zou fu tai 	鄒福泰	c=4 d=1.00001 t=4028
zou guo chang 	走過場	c=1 d=1 t=4785
zou yi bu 	走一步	c=1 d=1 t=1326
zu 	族	c=1 d=1 t=1608
zu cheng 	組成	c=2 d=1.44486 t=6202
zu kong 	足控	c=1 d=1 t=164
zu li 	阻力	c=1 d=1 t=5058
zu zhi shi shi 	組織實施	c=0 d=0.1 t=407
zui 	最	c=0 d=0.1 t=4867
zui an quan 	最安全	c=1 d=1 t=4868
zui bang 	最棒	c=1 d=1 t=3753
zui da 	最大	c=0 d=0.1 t=6416
zui da de 	最大的	c=1 d=1 t=2798
zui da su du 	最大速度	c=1 d=1 t=6417
zui e 	罪惡	c=0 d=0.1 t=3748
zui e wang guan 	罪惡王冠	c=1 d=1 t=3749
zui gao 	最高	c=1 d=1 t=3281
zui hao 	最好	c=1 d=1 t=1944
zui hao yong 	最好用	c=1 d=1 t=4382
zui hou 	最後	c=5 d=1.00001 t=4786
zui hou liang ju 	最後兩句	c=1 d=1 t=548
zui jin 	最近	c=2 d=1 t=5223
zui neng 	最能	c=0 d=0.1 t=2884
zui neng da 	最能打	c=1 d=1 t=2885
zui shang 	嘴上	c=0 d=0.1 t=4654
zui shang 	最上	c=0 d=0.1 t=4655
zui shang tou 	嘴上投	c=1 d=1 t=4655
zui shang tou 	最上頭	c=1 d=1 t=4656
zui weng zhi yi 	醉翁之意	c=1 d=1 t=4568
zui wu liao de shi qing 	最無聊的事情	c=1 d=1 t=649
zui xiao 	最小	c=1 d=1 t=3176
zui zhong 	最終	c=2 d=1.0101 t=6118
zuo 	作	c=2 d=1.31506 t=6350
zuo 	做	c=3 d=0.10207 t=3937
zuo 	左	c=2 d=1 t=6401
zuo bian 	左邊	c=1 d=1 t=1113
zuo biao 	坐標	c=1 d=1 t=988
zuo bu chu lai 	做不出來	c=1 d=1 t=2746
zuo de 	做的	c=0 d=0.1 t=3935
zuo duan 	左端	c=1 d=1 t=4434
zuo fa 	做法	c=3 d=1 t=4630
zuo ge 	做個	c=1 d=1 t=4890
zuo hua 	作畫	c=2 d=1 t=5671
zuo le 	做了	c=0 d=0.1 t=3944
zuo meng 	做夢	c=0 d=0.1 t=4907
zuo pai 	做派	c=1 d=1 t=493
zuo si 	作死	c=2 d=1 t=6366
zuo tian 	昨天	c=1 d=1 t=1181
zuo tu 	做圖	c=1 d=1 t=103
zuo wei 	座位	c=1 d=1 t=3076
zuo xie 	做些	c=1 d=1 t=2639
zuo ye 	作業	c=4 d=1 t=6501
zuo yong 	作用	c=3 d=0.1 t=6107
zuo yong li 	作用力	c=1 d=1 t=6068
zuo yong xian 	作用線	c=1 d=1 t=6108
zuo zai 	坐在	c=0 d=0.1 t=1098
zuo zai shang mian 	坐在上面	c=2 d=1.9802 t=1103
zuo zhan 	作戰	c=0 d=0.1 t=4082
